category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,2496391.05,2104648.0,391743.05,0.0,84.30762480101025,15.692375198989758,0.0
revenue,Total Revenue,2496391.05,2104648.0,391743.05,0.0,84.30762480101025,15.692375198989758,0.0
direct_reimbursement,Gaming NAFI,691875.45,419319.5,272555.95,0.0,60.60621171050368,39.39378828949633,0.0
direct_reimbursement,Total Direct Reimbursement,691875.45,419319.5,272555.95,0.0,60.60621171050368,39.39378828949633,0.0
net_revenue,Net Revenue,1804515.6,1685328.5,119187.1,0.0,93.39506402715499,6.604935972845012,0.0
operating_expenses,Compensation & Benefits,597374.05,493091.24,104282.81,0.0,82.54313022134122,17.456869778658778,0.0
operating_expenses,Depreciation Expense,242588.5,196240.22,46348.28,0.0,80.89427981952979,19.10572018047022,0.0
operating_expenses,Contractor Fees,1582.47,1331.54,250.93,0.0,84.14314331393328,15.85685668606672,0.0
operating_expenses,Communications,16775.52,16139.19,636.33,0.0,96.20679418581362,3.793205814186386,0.0
operating_expenses,TDY,27537.16,22262.42,5274.74,0.0,80.84501088710672,19.15498911289327,0.0
operating_expenses,PCS,21466.34,21466.34,0.0,0.0,100.0,0.0,0.0
operating_expenses,IT Expense & Maint,20476.83,17476.72,3000.11,0.0,85.3487575957802,14.651242404219794,0.0
operating_expenses,Machine Expense & Maint,8696.49,5442.69,3253.8,0.0,62.584904944408606,37.415095055591394,0.0
operating_expenses,Vehicle Expense,6549.38,5086.27,1463.11,0.0,77.66032815319925,22.339671846800762,0.0
operating_expenses,Audit-Independent,6738.63,5670.05,1068.58,0.0,84.14247406371919,15.857525936280814,0.0
operating_expenses,Audit-IMCOM Int Review,2352.62,1979.55,373.07,0.0,84.142360432199,15.857639567801005,0.0
operating_expenses,Other Expenses,22134.13,18309.09,3825.04,0.0,82.71881478964838,17.281185210351616,0.0
net_operating_income,Net Operating Income,830243.48,880833.18,-50589.7,0.0,106.09335709567993,-6.093357095679932,0.0
other_income,Interest Revenue,10447.17,8904.73,1542.44,0.0,85.2358102720641,14.764189727935891,0.0
net_income,Net Income,839212.22,888477.9,-49265.68,0.0,105.87046742479514,-5.870467424795126,0.0
