category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1340488.15,1169009.9,171478.25,0.0,87.2077757643736,12.792224235626403,0.0
revenue,Total Revenue,1340488.15,1169009.9,171478.25,0.0,87.2077757643736,12.792224235626403,0.0
direct_reimbursement,Gaming NAFI,339056.46,226161.45,112895.01,0.0,66.70318270886212,33.296817291137884,0.0
direct_reimbursement,Total Direct Reimbursement,339056.46,226161.45,112895.01,0.0,66.70318270886212,33.296817291137884,0.0
net_revenue,Net Revenue,1001431.69,942848.45,58583.24,0.0,94.15005131303565,5.84994868696436,0.0
operating_expenses,Compensation & Benefits,309949.01,253505.17,56443.84,0.0,81.78931431334465,18.210685686655363,0.0
operating_expenses,Depreciation Expense,134444.22,109752.15,24692.07,0.0,81.63396686001079,18.366033139989206,0.0
operating_expenses,Contractor Fees,1417.47,1138.62,278.85,0.0,80.32762598150225,19.67237401849775,0.0
operating_expenses,Communications,12681.63,11546.23,1135.4,0.0,91.04689223703893,8.953107762961071,0.0
operating_expenses,TDY,7151.26,6502.73,648.53,0.0,90.93124847928895,9.068751520711036,0.0
operating_expenses,PCS,19523.37,-5140.57,24663.94,0.0,-26.330341534274055,126.33034153427405,0.0
operating_expenses,IT Expense & Maint,39011.63,28806.84,10204.79,0.0,73.8416723423246,26.158327657675418,0.0
operating_expenses,Machine Expense & Maint,21761.87,14587.9,7173.97,0.0,67.03422086429154,32.965779135708466,0.0
operating_expenses,Vehicle Expense,8319.77,8116.43,203.34,0.0,97.55594205128266,2.444057948717332,0.0
operating_expenses,Training,284.66,228.66,56.0,0.0,80.32740813602192,19.672591863978077,0.0
operating_expenses,Audit-Independent,3558.5,2858.46,700.04,0.0,80.3276661514683,19.672333848531682,0.0
operating_expenses,Audit-IMCOM Int Review,1045.42,839.77,205.65,0.0,80.32848041935297,19.67151958064701,0.0
operating_expenses,Other Expenses,9866.57,8077.92,1788.65,0.0,81.87161293134291,18.12838706865709,0.0
net_operating_income,Net Operating Income,432416.31,502028.14,-69611.83,0.0,116.09833588376905,-16.098335883769046,0.0
other_income,Interest Revenue,5559.29,4763.08,796.21,0.0,85.67784735101066,14.32215264898935,0.0
net_income,Net Income,438097.63,506896.68,-68799.05,0.0,115.70404523758779,-15.704045237587797,0.0
