category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1957078.02,126862.17,748862.58,1081353.27,6.4822234322574435,38.264319171087514,55.25345739665504
revenue,Total Revenue,1957078.02,126862.17,748862.58,1081353.27,6.4822234322574435,38.264319171087514,55.25345739665504
direct_reimbursement,Gaming NAFI,1669925.7,24907.6,718005.0,927013.1,1.4915394139990779,42.996224323034255,55.512236262966674
direct_reimbursement,Total Direct Reimbursement,1669925.7,24907.6,718005.0,927013.1,1.4915394139990779,42.996224323034255,55.512236262966674
net_revenue,Net Revenue,287152.32,101954.57,30857.58,154340.17,35.505396578373464,10.746066756486593,53.74853666513996
operating_expenses,Compensation & Benefits,299643.95,42959.16,117280.99,139403.8,14.336735315363452,39.14011612782438,46.523148556812174
operating_expenses,Depreciation Expense,149158.08,15544.62,58781.24,74832.22,10.421574211735631,39.40868640840644,50.16973937985794
operating_expenses,Contractor Fees,6706.6,684.93,2787.29,3234.38,10.212775474905316,41.560403184922315,48.226821340172364
operating_expenses,Communications,2910.61,766.9,590.94,1552.77,26.34842867989871,20.302960547788953,53.348610772312334
operating_expenses,TDY,14358.18,494.45,11528.89,2334.84,3.4436815808131667,80.29492595858248,16.26139246060434
operating_expenses,PCS,1865.95,190.56,775.52,899.87,10.212492296149414,41.56167099868699,48.22583670516359
operating_expenses,IT Expense & Maint,10377.94,1044.61,4256.64,5076.69,10.065677774201815,41.016232508571065,48.91808971722711
operating_expenses,Machine Expense & Maint,3532.09,331.54,1349.15,1851.4,9.386510536254738,38.19693156176655,52.41655790197871
operating_expenses,Vehicle Expense,2314.52,-206.71,283.89,2237.34,-8.93100945336398,12.265610148108461,96.66539930525553
operating_expenses,Training,1855.6,189.5,771.24,894.86,10.21233024358698,41.562836818279806,48.22483293813322
operating_expenses,(Gain)/Loss on Disposals,7863.34,0.0,504.06,7359.28,0.0,6.410253149425054,93.58974685057494
operating_expenses,Audit-Independent,3719.6,379.88,1545.87,1793.85,10.21292612108829,41.56011399075169,48.22695988816002
operating_expenses,Audit-IMCOM Int Review,181.34,18.52,75.36,87.46,10.212859821330097,41.55729568765854,48.229844491011356
operating_expenses,Other Expenses,9971.91,1033.02,2367.76,6571.13,10.359299271654077,23.744297732330118,65.89640299601581
net_operating_income,Net Operating Income,-227307.39,38523.59,-172041.26,-93789.72,-16.947794790129787,75.68661098083965,41.261183809290145
other_income,Interest Revenue,18881.38,1134.86,7625.56,10120.96,6.010471692217411,40.386666652543404,53.602861655239174
net_income,Net Income,-209699.93,39589.62,-164695.81,-84593.74,-18.879176545266375,78.53880065672888,40.340375888537494
