category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,59480127.47,35147739.92,12441340.75,11891046.8,59.09156791522929,20.9168024333422,19.99162965142852
revenue,Total Revenue,59480127.47,35147739.92,12441340.75,11891046.8,59.09156791522929,20.9168024333422,19.99162965142852
direct_reimbursement,Gaming NAFI,26531166.84,7052763.35,9918834.45,9559569.04,26.582936938027256,37.38559449652912,36.03146856544362
net_revenue,Net Revenue,32948960.63,28094976.57,2522506.3,2331477.76,85.2681724485705,7.6557993082891365,7.076028243140366
operating_expenses,Compensation & Benefits,8091167.11,4665260.33,1913056.19,1512850.59,57.658682197209,23.643760708336178,18.69755709445482
operating_expenses,Depreciation Expense,3474125.78,2162665.91,661644.67,649815.2,62.2506508673385,19.044925598519928,18.704423534141586
operating_expenses,Contractor Fees,73864.5,40884.87,18863.15,14116.48,55.35117681700953,25.53750448456295,19.111318698427525
operating_expenses,Communications,230624.32,171859.55,28124.99,30639.78,74.5192657912227,12.195153572702132,13.285580636075153
operating_expenses,TDY,373915.8,154987.2,168789.79,50138.81,41.44975954479592,45.141122680560706,13.40911777464338
operating_expenses,PCS,194804.23,87492.17,45138.2,62173.86,44.91286970513936,23.171057425190405,31.91607286967023
operating_expenses,IT Expense & Maint,311443.69,166896.52,82636.2,61910.97,53.58802421073292,26.533271552234687,19.878704237032384
operating_expenses,Machine Expense & Maint,1418032.09,574696.25,425197.86,418137.98,40.5277323449006,29.98506613485735,29.48720152024204
operating_expenses,Vehicle Expense,83752.07,59338.88,12639.43,11773.76,70.85064285575268,15.09148370899967,14.057873435247629
operating_expenses,Training,29477.78,14566.79,11852.06,3058.93,49.416170417175245,40.20675912500874,10.377070457816021
operating_expenses,(Gain)/Loss on Disposals,306142.07,173492.18,54220.18,78429.71,56.6704798200391,17.71079028765958,25.61872989230131
operating_expenses,Audit-Independent,94436.58,52284.82,23987.95,18163.81,55.365007923836295,25.401121048644498,19.23387102751921
operating_expenses,Audit-IMCOM Int Review,31516.92,17464.1,7998.45,6054.37,55.41182323653453,25.378273003834135,19.209903759631334
operating_expenses,Other Expenses,279542.4,165887.6,53694.25,59960.55,59.34255411701409,19.20790906853486,21.449536814451044
net_operating_income,Net Operating Income,17956115.29,19587199.4,-985337.07,-645747.04,109.08372486842057,-5.487473510201549,-3.596251358219031
other_income,Interest Revenue,681401.63,398230.79,142575.84,140595.0,58.44288778704565,20.923906507238616,20.63320570571573
net_income,Net Income,18621955.97,19977014.78,-846740.85,-508317.96,107.27667282740335,-4.54700274967947,-2.7296700777238496
