category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,4192283.0,2909070.6,632520.25,650692.15,69.39108356950139,15.087727856158564,15.521188574340044
revenue,Total Revenue,4192283.0,2909070.6,632520.25,650692.15,69.39108356950139,15.087727856158564,15.521188574340044
direct_reimbursement,Gaming NAFI,1625106.55,573430.65,547558.2,504117.7,35.28572634206662,33.693679962092325,31.020593695841054
direct_reimbursement,Total Direct Reimbursement,1625106.55,573430.65,547558.2,504117.7,35.28572634206662,33.693679962092325,31.020593695841054
net_revenue,Net Revenue,2567176.45,2335639.95,84962.05,146574.45,90.98088875036228,3.309552407276095,5.7095588423616155
operating_expenses,Compensation & Benefits,738977.58,439854.01,166315.34,132808.23,59.521969529846906,22.5061415259716,17.9718889441815
operating_expenses,Depreciation Expense,359359.66,215756.98,74125.81,69476.87,60.039287659611,20.62719282403595,19.33351951635306
operating_expenses,Contractor Fees,-682.0,-384.54,-160.78,-136.68,56.3841642228739,23.574780058651026,20.04105571847507
operating_expenses,Communications,25889.31,21185.46,3689.05,1014.8,81.83091785760223,14.249317575478065,3.9197645669197048
operating_expenses,TDY,226.54,108.9,56.66,60.98,48.07098084223537,25.011035578705748,26.917983579058884
operating_expenses,PCS,2019.54,1166.3,457.35,395.89,57.75077492894422,22.646246174871507,19.60297889618428
operating_expenses,IT Expense & Maint,35803.26,20226.52,8561.62,7015.12,56.49351483635847,23.9129621157403,19.593523047901222
operating_expenses,Machine Expense & Maint,65050.89,49309.0,7620.42,8121.47,75.8006539188011,11.714551484230268,12.48479459696862
operating_expenses,Vehicle Expense,4721.42,2974.12,801.0,22.0,62.992065946261924,16.965235035222452,0.4659615115791435
operating_expenses,Audit-Independent,9584.5,5403.86,2259.8,1920.84,56.38124054462934,23.577651416349315,20.041108039021335
operating_expenses,Audit-IMCOM Int Review,835.58,471.11,197.01,167.46,56.38119629478925,23.57763469685727,20.041169008353478
operating_expenses,Other Expenses,23860.9,15034.41,4731.66,4094.83,63.008562124647426,19.830182432347478,17.161255443005082
net_operating_income,Net Operating Income,1301529.27,1564533.82,183693.0,-11.0,120.20734808368927,14.11362804003632,-0.00084515963286788
other_income,Interest Revenue,25309.87,18336.23,1738.04,5235.6,72.44695448850587,6.867044358584221,20.686001152909913
net_income,Net Income,1328020.33,1583935.26,-181839.09,-74075.84,119.27040755467952,-13.692492945495797,-5.577914609183731
