category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,15282985.95,8585011.45,3406682.6,3291291.9,56.17365270168294,22.29068724623149,21.535660052085568
revenue,Total Revenue,15282985.95,8585011.45,3406682.6,3291291.9,56.17365270168294,22.29068724623149,21.535660052085568
direct_reimbursement,Gaming NAFI,7133971.86,1750865.81,2745848.7,2637257.35,24.542650915362596,38.48976073757599,36.96758834706141
direct_reimbursement,Total Direct Reimbursement,7133971.86,1750865.81,2745848.7,2637257.35,24.542650915362596,38.48976073757599,36.96758834706141
net_revenue,Net Revenue,8149014.09,6834145.64,660833.9,654034.55,83.86469288826571,8.109372406300503,8.025934705433796
operating_expenses,Compensation & Benefits,2117137.09,1229487.0,493294.54,394355.55,58.073093415032474,23.300075480704937,18.6268311042626
operating_expenses,Depreciation Expense,967183.74,574352.91,207241.31,185589.52,59.38405354085048,21.427294673088692,19.188651786060838
operating_expenses,Contractor Fees,4345.0,2425.7,1003.74,915.56,55.827387802071335,23.10103567318757,21.071576524741083
operating_expenses,Communications,50600.88,42291.85,4485.37,3823.66,83.57927767264127,8.864213428699264,7.5565088986594695
operating_expenses,TDY,36793.92,25640.82,10691.12,461.98,69.6876549168993,29.056757203364036,1.2555878797366522
operating_expenses,PCS,34874.09,35141.07,-5829.47,5562.49,100.76555402592584,-16.71576233243649,15.950208306510651
operating_expenses,IT Expense & Maint,86579.64,51635.38,18812.48,16131.78,59.63917151884669,21.728526475739564,18.632302005413745
operating_expenses,Machine Expense & Maint,69951.47,28319.28,24932.7,16699.49,40.484181390326754,35.64285353831735,23.8729650713559
operating_expenses,Vehicle Expense,16303.67,10628.05,3072.76,2602.86,65.18808341925468,18.84704486781197,15.964871712933345
operating_expenses,Training,1562.75,872.43,361.03,329.29,55.826587745960644,23.102223644216924,21.071188609822432
operating_expenses,Audit-Independent,27753.47,15493.99,6411.35,5848.13,55.827217281298516,23.10107528896387,21.071707429737614
operating_expenses,Audit-IMCOM Int Review,10144.43,5663.36,2343.46,2137.61,55.82728650106511,23.10095293673474,21.071760562200144
operating_expenses,Other Expenses,83913.13,49506.04,17618.77,16788.32,58.99677440228961,20.99644000885201,20.00678558885838
net_operating_income,Net Operating Income,4641870.81,4762687.76,-123605.26,2788.31,102.60276416439086,-2.6628328331266076,0.06006866873574192
other_income,Interest Revenue,62274.14,36566.12,12413.68,13294.34,58.7179847044054,19.93392441870735,21.34809087688726
net_income,Net Income,4701237.43,4796787.67,-111624.24,16074.0,102.03244872063397,-2.374358701555731,0.34190998092176766
