category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1740771.65,1436695.55,304076.1,0.0,82.53210867720647,17.467891322793545,0.0
revenue,Total Revenue,1740771.65,1436695.55,304076.1,0.0,82.53210867720647,17.467891322793545,0.0
direct_reimbursement,Gaming NAFI,489196.5,296213.45,192983.05,0.0,60.55101579835506,39.44898420164494,0.0
direct_reimbursement,Total Direct Reimbursement,489196.5,296213.45,192983.05,0.0,60.55101579835506,39.44898420164494,0.0
net_revenue,Net Revenue,1251575.15,1140482.1,111093.05,0.0,91.12374115130044,8.876258848699578,0.0
operating_expenses,Compensation & Benefits,312959.96,236679.2,76280.76,0.0,75.62603216079144,24.373967839208564,0.0
operating_expenses,Depreciation Expense,153076.63,129982.42,23094.21,0.0,84.91330126616975,15.08669873383024,0.0
operating_expenses,Contractor Fees,5987.14,4689.79,1297.35,0.0,78.33105623052074,21.66894376947925,0.0
operating_expenses,Communications,11250.84,10770.39,480.45,0.0,95.72965218597011,4.270347814029886,0.0
operating_expenses,TDY,26525.68,3442.41,23083.27,0.0,12.977650337333483,87.02234966266651,0.0
operating_expenses,PCS,1341.45,1139.4,202.05,0.0,84.93794028849379,15.062059711506206,0.0
operating_expenses,IT Expense & Maint,9808.94,7485.71,2323.23,0.0,76.3151777867945,23.684822213205504,0.0
operating_expenses,Machine Expense & Maint,208302.18,77258.24,131043.94,0.0,37.0895014156837,62.91049858431631,0.0
operating_expenses,Vehicle Expense,1793.17,1689.41,103.76,0.0,94.21359937986918,5.78640062013083,0.0
operating_expenses,Training,731.12,572.69,158.43,0.0,78.33050661998031,21.6694933800197,0.0
operating_expenses,Audit-Independent,3962.62,3103.96,858.66,0.0,78.33100322513893,21.66899677486108,0.0
operating_expenses,Audit-IMCOM Int Review,575.37,450.69,124.68,0.0,78.33046561343136,21.669534386568646,0.0
operating_expenses,Other Expenses,9356.48,7217.25,2139.23,0.0,77.13638034816512,22.86361965183488,0.0
net_operating_income,Net Operating Income,505903.57,656000.54,-150096.97,0.0,129.6690869368643,-29.669086936864268,0.0
other_income,Interest Revenue,15151.14,12652.21,2498.93,0.0,83.50665362474375,16.49334637525625,0.0
net_income,Net Income,517186.17,665422.25,-148236.08,0.0,128.6620347949366,-28.66203479493661,0.0
