category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,3442226.54,2982407.74,459818.8,0.0,86.64182050028585,13.35817949971416,0.0
revenue,Total Revenue,3442226.54,2982407.74,459818.8,0.0,86.64182050028585,13.35817949971416,0.0
direct_reimbursement,Gaming NAFI,946908.8,588089.4,358819.4,0.0,62.1062345180444,37.8937654819556,0.0
direct_reimbursement,Total Direct Reimbursement,946908.8,588089.4,358819.4,0.0,62.1062345180444,37.8937654819556,0.0
net_revenue,Net Revenue,2495317.74,2394318.34,100999.4,0.0,95.95244331489423,4.047556685105761,0.0
operating_expenses,Compensation & Benefits,617799.18,475608.14,142191.04,0.0,76.98426210277586,23.01573789722414,0.0
operating_expenses,Depreciation Expense,297488.96,252218.39,45270.57,0.0,84.78243696841726,15.21756303158275,0.0
operating_expenses,Contractor Fees,6573.8,5149.32,1424.48,0.0,78.33095013538592,21.669049864614074,0.0
operating_expenses,Communications,19184.76,18226.31,958.45,0.0,95.00410742693681,4.995892573063203,0.0
operating_expenses,TDY,52760.96,12308.85,40452.11,0.0,23.32946557454603,76.67053442545398,0.0
operating_expenses,PCS,50209.88,49917.47,292.0,41.0,99.41762457906692,0.5815588485772123,0.08165723558789625
operating_expenses,IT Expense & Maint,20178.6,15410.66,4767.94,0.0,76.37130425302054,23.62869574697947,0.0
operating_expenses,Machine Expense & Maint,317729.39,145881.87,171847.52,0.0,45.91387343802221,54.086126561977785,0.0
operating_expenses,Vehicle Expense,4868.27,4554.12,314.15,0.0,93.54698897144159,6.453011028558399,0.0
operating_expenses,Training,1611.82,1262.55,349.27,0.0,78.33070690275589,21.669293097244108,0.0
operating_expenses,Audit-Independent,7925.24,6207.92,1717.32,0.0,78.33100322513893,21.66899677486108,0.0
operating_expenses,Audit-IMCOM Int Review,1010.09,791.0,21.0,218.88,78.30985357740398,2.0790226613470084,21.669356195982534
operating_expenses,Other Expenses,19835.1,15559.01,4276.09,0.0,78.44180266295608,21.55819733704393,0.0
net_operating_income,Net Operating Income,1078141.69,1391222.52,-313080.83,0.0,129.03893179383502,-29.038931793835005,0.0
other_income,Interest Revenue,31964.56,26692.54,5272.02,0.0,83.50667113828565,16.49332886171435,0.0
net_income,Net Income,1105949.27,1414445.71,-308496.44,0.0,127.89426679579977,-27.894266795799776,0.0
