category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,4640959.3,2788114.15,892854.35,959990.8,60.07624652084323,19.23857315447692,20.68518032467986
revenue,Total Revenue,4640959.3,2788114.15,892854.35,959990.8,60.07624652084323,19.23857315447692,20.68518032467986
direct_reimbursement,Gaming NAFI,2176830.15,591284.1,783792.7,801753.35,27.16261992236739,36.00614866529664,36.83123141233596
direct_reimbursement,Total Direct Reimbursement,2176830.15,591284.1,783792.7,801753.35,27.16261992236739,36.00614866529664,36.83123141233596
net_revenue,Net Revenue,2464129.15,2196830.05,109061.65,158237.45,89.1523908152298,4.425971341640109,6.421637843130099
operating_expenses,Compensation & Benefits,720886.09,425820.78,163724.69,131340.62,59.06907983201618,22.711589566113005,18.219330601870816
operating_expenses,Depreciation Expense,356417.81,212666.87,74433.02,69317.92,59.66785722632659,20.883642150205684,19.44850062346772
operating_expenses,Communications,19810.86,16802.19,1520.92,1487.75,84.81302679439459,7.677203311718926,7.509769893886483
operating_expenses,TDY,511.0,50.0,340.0,72.0,9.784735812133071,66.53620352250489,14.090019569471623
operating_expenses,PCS,2874.99,1544.43,700.3,630.26,53.719491198230266,24.358345594245545,21.9221632075242
operating_expenses,IT Expense & Maint,40342.63,22854.57,9902.51,7585.55,56.651165280994334,24.546019929786432,18.802814789219248
operating_expenses,Machine Expense & Maint,67840.21,50675.94,14624.31,2539.96,74.69897277735431,21.556994001050406,3.744033221595275
operating_expenses,Vehicle Expense,11222.22,5210.18,1102.39,4909.65,46.427355728189255,9.82327917292657,43.74936509888418
operating_expenses,Training,864.0,619.74,43.32,200.94,71.72916666666667,5.013888888888889,23.256944444444443
operating_expenses,Audit-Independent,9251.17,5311.69,2193.53,1745.95,57.41641327529382,23.71083873715433,18.872747987551843
operating_expenses,Audit-IMCOM Int Review,3861.09,2216.91,915.48,728.0,57.416688033689965,23.7104030209086,18.854779349872704
operating_expenses,Other Expenses,26140.24,15690.31,5726.47,4723.46,60.023588153743034,21.906723121134313,18.069688725122646
net_operating_income,Net Operating Income,1204106.34,1437075.72,-165938.32,67031.0,119.34790742817614,-13.781035319521695,5.5668671257058575
other_income,Interest Revenue,23596.07,14029.62,4210.84,5355.61,59.457443548862166,17.845514104679296,22.69704234645854
net_income,Net Income,1230174.58,1453149.96,-161272.0,-61703.38,118.125507031693,-13.109683992982523,-5.015823038710489
