category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,9517555.12,8049793.57,1467761.55,0.0,84.57837615339182,15.421623846608204,0.0
revenue,Total Revenue,9517555.12,8049793.57,1467761.55,0.0,84.57837615339182,15.421623846608204,0.0
direct_reimbursement,Gaming NAFI,2657287.86,1618043.15,1039244.71,0.0,60.89077417453749,39.10922582546251,0.0
direct_reimbursement,Total Direct Reimbursement,2657287.86,1618043.15,1039244.71,0.0,60.89077417453749,39.10922582546251,0.0
net_revenue,Net Revenue,6860267.26,6431750.42,428516.84,0.0,93.75364218682057,6.246357813179425,0.0
operating_expenses,Compensation & Benefits,3343855.12,2713678.81,630176.31,0.0,81.15419815198214,18.845801848017864,0.0
operating_expenses,Depreciation Expense,1511717.7,1228644.15,283073.55,0.0,81.27470823421595,18.725291765784046,0.0
operating_expenses,Contractor Fees,7913.9,6364.13,1549.77,0.0,80.41711419148587,19.582885808514135,0.0
operating_expenses,Communications,121007.94,111618.73,9389.21,0.0,92.24083146940605,7.759168530593942,0.0
operating_expenses,TDY,74149.61,59740.37,14409.24,0.0,80.5673421613411,19.432657838658894,0.0
operating_expenses,PCS,6957.28,-17923.83,24881.11,0.0,-257.6269749097348,357.6269749097348,0.0
operating_expenses,IT Expense & Maint,146197.72,112834.94,33362.78,0.0,77.1796851551447,22.820314844855307,0.0
operating_expenses,Machine Expense & Maint,319797.35,271486.1,48311.25,0.0,84.89316750123163,15.10683249876836,0.0
operating_expenses,Vehicle Expense,36928.95,35683.45,1245.5,0.0,96.62730730226556,3.3726926977344336,0.0
operating_expenses,Training,1013.11,922.61,90.5,0.0,91.06711018546851,8.932889814531492,0.0
operating_expenses,(Gain)/Loss on Disposals,1238.56,1196.22,42.34,0.0,96.58151401627697,3.4184859837230337,0.0
operating_expenses,Audit-Independent,32167.37,25943.0,6224.37,0.0,80.6500500351754,19.349949964824603,0.0
operating_expenses,Audit-IMCOM Int Review,7404.8,5957.06,1447.74,0.0,80.4486279170268,19.551372082973206,0.0
operating_expenses,Other Expenses,115063.14,94116.53,20946.61,0.0,81.79555155543295,18.204448444567046,0.0
net_operating_income,Net Operating Income,1134854.71,1781488.15,-646633.44,0.0,156.97940311672141,-56.97940311672143,0.0
other_income,Interest Revenue,46908.13,39867.84,7040.29,0.0,84.99132239976312,15.008677600236888,0.0
net_income,Net Income,1192736.55,1830866.07,-638129.52,0.0,153.5012966610271,-53.50129666102711,0.0
