category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,3821574.25,3273428.4,548145.85,0.0,85.65654324261787,14.343456757382118,0.0
revenue,Total Revenue,3821574.25,3273428.4,548145.85,0.0,85.65654324261787,14.343456757382118,0.0
direct_reimbursement,Gaming NAFI,1068255.65,663712.2,404543.45,0.0,62.130464744090055,37.86953525590995,0.0
direct_reimbursement,Total Direct Reimbursement,1068255.65,663712.2,404543.45,0.0,62.130464744090055,37.86953525590995,0.0
net_revenue,Net Revenue,2753318.6,2609716.2,143602.4,0.0,94.78438855568695,5.215611444313055,0.0
operating_expenses,Compensation & Benefits,915311.65,745095.38,170216.27,0.0,81.40346296258765,18.59653703741234,0.0
operating_expenses,Depreciation Expense,362920.24,293726.67,69193.57,0.0,80.93422124927504,19.065778750724956,0.0
operating_expenses,Contractor Fees,1582.47,1331.54,250.93,0.0,84.14314331393328,15.85685668606672,0.0
operating_expenses,Communications,25613.49,24582.23,1031.26,0.0,95.9737622635572,4.026237736442789,0.0
operating_expenses,TDY,35087.6,25088.79,9998.81,0.0,71.50329461120168,28.496705388798322,0.0
operating_expenses,PCS,25054.83,28723.96,-3669.13,0.0,114.64440189775782,-14.644401897757836,0.0
operating_expenses,IT Expense & Maint,33139.65,28060.85,5078.8,0.0,84.67455148138257,15.325448518617426,0.0
operating_expenses,Machine Expense & Maint,12198.54,7208.41,4990.13,0.0,59.09239958224508,40.90760041775491,0.0
operating_expenses,Vehicle Expense,10553.51,8959.71,1593.8,0.0,84.89791548025252,15.102084519747457,0.0
operating_expenses,Training,569.15,478.9,90.25,0.0,84.14302029342001,15.856979706579988,0.0
operating_expenses,Audit-Independent,10107.97,8505.1,1602.87,0.0,84.14251328407188,15.857486715928124,0.0
operating_expenses,Audit-IMCOM Int Review,3694.64,3108.76,585.88,0.0,84.14243336292576,15.85756663707425,0.0
operating_expenses,Other Expenses,32518.98,26897.81,5621.17,0.0,82.71418722235447,17.28581277764555,0.0
net_operating_income,Net Operating Income,1284965.88,1407948.09,-122982.21,0.0,109.57085413038361,-9.570854130383603,0.0
other_income,Interest Revenue,15637.02,13328.34,2308.68,0.0,85.2358057993147,14.764194200685296,0.0
net_income,Net Income,1297721.44,1418820.54,-121099.1,0.0,109.33167136392538,-9.331671363925373,0.0
