category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1655428.45,1612438.45,42990.0,0.0,97.40308921234259,2.596910787657419,0.0
revenue,Total Revenue,1655428.45,1612438.45,42990.0,0.0,97.40308921234259,2.596910787657419,0.0
direct_reimbursement,Gaming NAFI,357950.95,327857.95,30093.0,0.0,91.59298222284366,8.407017777156339,0.0
direct_reimbursement,Total Direct Reimbursement,357950.95,327857.95,30093.0,0.0,91.59298222284366,8.407017777156339,0.0
net_revenue,Net Revenue,1297477.5,1284580.5,12897.0,0.0,99.00599432360099,0.9940056763990127,0.0
operating_expenses,Compensation & Benefits,147462.66,144078.09,3384.57,0.0,97.70479523426472,2.2952047657352717,0.0
operating_expenses,Depreciation Expense,77238.1,76811.82,426.28,0.0,99.4480962115847,0.5519037884153027,0.0
operating_expenses,Contractor Fees,3189.75,3107.57,82.18,0.0,97.4236225409515,2.576377459048515,0.0
operating_expenses,Communications,6471.48,6373.37,98.11,0.0,98.48396348285091,1.5160365171490913,0.0
operating_expenses,TDY,33.98,33.1,88.0,0.0,97.41024131842262,258.97586815773985,0.0
operating_expenses,PCS,-424.79,-413.85,-10.94,0.0,97.42460980719885,2.5753901928011484,-0.0
operating_expenses,IT Expense & Maint,7004.05,6763.54,240.51,0.0,96.56612959644777,3.4338704035522305,0.0
operating_expenses,Machine Expense & Maint,7120.72,7060.24,60.48,0.0,99.15064768731251,0.849352312687481,0.0
operating_expenses,Vehicle Expense,699.38,672.88,26.5,0.0,96.21092968057422,3.7890703194257775,0.0
operating_expenses,Audit-Independent,2095.61,2041.62,53.99,0.0,97.42366184547696,2.5763381545230266,0.0
operating_expenses,Audit-IMCOM Int Review,683.32,665.72,17.6,0.0,97.4243399871217,2.5756600128783,0.0
operating_expenses,Other Expenses,5333.04,5221.83,111.21,0.0,97.91469780837946,2.085302191620539,0.0
net_operating_income,Net Operating Income,1040570.2,1032164.57,8405.63,0.0,99.1922092329763,0.8077907670236953,0.0
other_income,Interest Revenue,5504.69,5368.67,136.02,0.0,97.52901616621463,2.4709838337853727,0.0
net_income,Net Income,1046055.54,1037514.39,8541.15,0.0,99.18348981737624,0.8165101826237638,0.0
