category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1787612.95,70044.3,751704.5,965864.15,3.9183146441180123,42.05074146503582,54.030943890846174
revenue,Total Revenue,1787612.95,70044.3,751704.5,965864.15,3.9183146441180123,42.05074146503582,54.030943890846174
direct_reimbursement,Gaming NAFI,1557593.9,25232.75,615438.4,916922.75,1.6199825898136864,39.51212186950656,58.86789554067977
direct_reimbursement,Total Direct Reimbursement,1557593.9,25232.75,615438.4,916922.75,1.6199825898136864,39.51212186950656,58.86789554067977
net_revenue,Net Revenue,230019.05,44811.55,136266.1,48941.4,19.481669018283487,59.2412237160357,21.277107265680822
operating_expenses,Compensation & Benefits,264790.83,30698.51,104685.69,129406.63,11.593494381961792,39.53523994769758,48.87126567034063
operating_expenses,Depreciation Expense,146769.11,15576.16,55357.86,75835.09,10.612696363696694,37.71765053286758,51.66965310343573
operating_expenses,Contractor Fees,2621.74,212.58,1118.79,1290.37,8.108355519616744,42.67356793579837,49.218076544584896
operating_expenses,Communications,2275.68,718.0,25.0,540.24,31.551008929199188,1.098572734303593,23.73971735920692
operating_expenses,TDY,10957.94,209.31,9478.15,1270.48,1.9101217929647358,86.49572821168941,11.59414999534584
operating_expenses,PCS,-16277.62,1357.94,-26753.46,9117.9,-8.342374376598052,164.3573200504742,-56.01494567387615
operating_expenses,IT Expense & Maint,38622.67,3159.08,16453.71,19009.88,8.179341303954388,42.60117179884249,49.219486897203126
operating_expenses,Machine Expense & Maint,77909.09,1422.92,59082.22,17403.95,1.826385085488741,75.83482235513213,22.338792559379144
operating_expenses,Vehicle Expense,1274.47,211.0,79.0,276.44,16.555901668929042,6.198655127229358,21.690585105965614
operating_expenses,Training,1249.07,101.0,27.0,533.04,8.08601599590095,2.161608236527977,42.67495016292121
operating_expenses,(Gain)/Loss on Disposals,1482.22,0.0,1482.22,0.0,0.0,100.0,0.0
operating_expenses,Audit-Independent,3749.26,303.0,99.0,1599.98,8.081594768034225,2.6405210628230638,42.67455444541056
operating_expenses,Audit-IMCOM Int Review,861.41,69.84,367.59,423.98,8.107637478088252,42.67305928651861,49.219303235393134
operating_expenses,Other Expenses,7408.62,1024.62,2758.97,3625.03,13.830106011645892,37.23999881219444,48.92989517615967
net_operating_income,Net Operating Income,-313675.44,-10254.71,-90715.34,-212705.39,3.269210365975735,28.920128397683925,67.81066123634034
other_income,Interest Revenue,23451.17,1623.9,10175.0,11652.27,6.924601203266192,43.38802712188774,49.687371674846084
net_income,Net Income,-290193.22,-8628.3,-80527.07,-201037.85,2.9732948274945916,27.749466372784315,69.2772387997211
