category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,28253999.76,15916458.84,5893141.8,6444399.12,56.33347127911209,20.85772580894224,22.808802911945662
revenue,Total Revenue,28253999.76,15916458.84,5893141.8,6444399.12,56.33347127911209,20.85772580894224,22.808802911945662
direct_reimbursement,Gaming NAFI,12989573.25,3152827.9,4689903.55,5146841.8,24.271989843854183,36.1051395587611,39.62287059738471
direct_reimbursement,Total Direct Reimbursement,12989573.25,3152827.9,4689903.55,5146841.8,24.271989843854183,36.1051395587611,39.62287059738471
net_revenue,Net Revenue,15264426.51,12763630.94,1203238.25,1297557.32,83.61683900563389,7.882629912180042,8.500531082186068
operating_expenses,Compensation & Benefits,3597499.34,2122349.36,854062.28,621087.7,58.99512854392908,23.740442993382178,17.264428462688752
operating_expenses,Depreciation Expense,1769799.0,1084049.43,360346.08,325403.49,61.252686322006056,20.360847757287694,18.38646592070625
operating_expenses,Contractor Fees,13996.02,7878.55,3368.8,2748.67,56.29135997233499,24.069699814661597,19.638940213003412
operating_expenses,Communications,71005.59,60221.17,5310.89,5473.53,84.8118718540329,7.479537878637443,7.708590267329657
operating_expenses,TDY,96537.37,48950.62,34360.27,13226.48,50.706394839635685,35.592713992519165,13.700891167845155
operating_expenses,PCS,68836.27,29893.88,17950.57,20991.82,43.42751285042028,26.077197384460256,30.49528976511946
operating_expenses,IT Expense & Maint,136086.64,80374.5,31154.18,24557.96,59.061271554650766,22.89290116943147,18.045827275917752
operating_expenses,Machine Expense & Maint,241429.3,164430.81,44434.8,32563.69,68.10723056397877,18.404891204174476,13.487878231846755
operating_expenses,Vehicle Expense,23823.38,15698.54,3886.31,4238.53,65.89551944350465,16.313008481584056,17.791472074911283
operating_expenses,Training,2821.09,1504.7,695.17,621.22,53.33753974527576,24.64189373610909,22.020566518615144
operating_expenses,(Gain)/Loss on Disposals,41460.51,23214.45,10104.33,8141.73,55.99171356068703,24.370973728977283,19.63731271033569
operating_expenses,Audit-Independent,47922.5,26939.27,11572.0,9411.23,56.21424174448328,24.147321195680526,19.638437059836193
operating_expenses,Audit-IMCOM Int Review,9095.8,5125.15,2184.32,1786.33,56.34633567140879,24.01460014512193,19.639064183469294
operating_expenses,Other Expenses,139318.68,84431.32,29180.01,25707.35,60.60301461369,20.944793619922326,18.452191766387678
net_operating_income,Net Operating Income,9004795.02,9008569.19,-205371.76,201597.59,100.0419128918717,-2.280693336648545,2.2387804447768542
other_income,Interest Revenue,154315.27,87869.73,29610.4,36835.14,56.941694752567265,19.188250132342706,23.87005511509004
net_income,Net Income,9160237.48,9097393.22,-175588.47,238432.73,99.31394507907453,-1.916854998392465,2.6029099193179435
