category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,6359838.1,3636554.55,1309218.85,1414064.7,57.17998623266841,20.585726073750212,22.234287693581383
revenue,Total Revenue,6359838.1,3636554.55,1309218.85,1414064.7,57.17998623266841,20.585726073750212,22.234287693581383
direct_reimbursement,Gaming NAFI,2794912.95,705688.25,994146.45,1095078.25,25.249024303243505,35.56985379455199,39.1811219022045
direct_reimbursement,Total Direct Reimbursement,2794912.95,705688.25,994146.45,1095078.25,25.249024303243505,35.56985379455199,39.1811219022045
net_revenue,Net Revenue,3564925.15,2930866.3,315072.4,318986.45,82.21396457650731,8.838121047225915,8.947914376266779
operating_expenses,Compensation & Benefits,729363.47,430495.45,168246.59,130621.43,59.02344547088436,23.067592074497504,17.908962454618134
operating_expenses,Depreciation Expense,278930.26,167385.16,58466.15,53078.95,60.00968127301785,20.96084877990649,19.029469947075658
operating_expenses,Contractor Fees,10208.0,5684.86,2474.01,2049.13,55.69024294670846,24.23599137931035,20.073765673981192
operating_expenses,Communications,14417.15,12372.41,1105.1,939.64,85.81730785904288,7.665176543214159,6.517515597742967
operating_expenses,TDY,6252.65,2595.12,2991.58,665.95,41.50432216740102,47.84499372266159,10.650684109937387
operating_expenses,PCS,-1115.58,-168.94,-517.78,-428.86,15.14369207049248,46.413524803241366,38.442783126266164
operating_expenses,IT Expense & Maint,35519.79,19819.87,8639.65,7060.27,55.799513454330665,24.323482768338437,19.87700377733089
operating_expenses,Machine Expense & Maint,16288.31,9627.97,5863.49,796.85,59.109692779668364,35.99814836530002,4.892158855031615
operating_expenses,Vehicle Expense,9060.16,5533.41,1680.0,1846.75,61.074086991841206,18.54271889238159,20.383194115777208
operating_expenses,(Gain)/Loss on Disposals,1369.6,0.0,1369.6,0.0,0.0,100.0,0.0
operating_expenses,Audit-Independent,9251.17,5152.0,2242.12,1857.05,55.69025323283433,24.23606959984521,20.073677167320458
operating_expenses,Other Expenses,26265.95,15015.89,6189.81,5060.25,57.16865371326756,23.565909475956516,19.265436810775928
net_operating_income,Net Operating Income,2429114.22,2257353.1,56322.08,115439.04,92.929063665026,2.318626252165285,4.752310082808703
other_income,Interest Revenue,20880.1,12226.92,4304.96,4348.22,58.55776552794288,20.617525778133245,20.82470869392388
net_income,Net Income,2440185.26,2261433.56,58964.44,119787.26,92.6746668406644,2.4163919423068725,4.908941217028744
