category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1870897.35,1858689.85,12207.5,0.0,99.34750562343787,0.6524943765621347,0.0
revenue,Total Revenue,1870897.35,1858689.85,12207.5,0.0,99.34750562343787,0.6524943765621347,0.0
direct_reimbursement,Gaming NAFI,372324.73,363779.48,8545.25,0.0,97.70489325272592,2.29510674727408,0.0
direct_reimbursement,Total Direct Reimbursement,372324.73,363779.48,8545.25,0.0,97.70489325272592,2.29510674727408,0.0
net_revenue,Net Revenue,1498572.62,1494910.37,3662.25,0.0,99.75561744882273,0.24438255117726626,0.0
operating_expenses,Compensation & Benefits,171240.25,168866.85,2373.4,0.0,98.61399408141486,1.3860059185851459,0.0
operating_expenses,Depreciation Expense,69127.97,68728.92,399.05,0.0,99.42273727985936,0.577262720140632,0.0
operating_expenses,Contractor Fees,164.35,160.01,4.34,0.0,97.3592941892303,2.6407058107696986,0.0
operating_expenses,Communications,6380.2,6341.02,39.18,0.0,99.38591266731451,0.6140873326854958,0.0
operating_expenses,TDY,5409.92,5330.11,79.81,0.0,98.52474713119602,1.475252868803975,0.0
operating_expenses,PCS,-3745.58,-3734.82,-10.76,0.0,99.71272806881711,0.2872719311828876,-0.0
operating_expenses,IT Expense & Maint,77975.68,75863.2,2112.48,0.0,97.29084760786954,2.7091523921304694,0.0
operating_expenses,Machine Expense & Maint,73056.22,73055.62,60.0,0.0,99.99917871469395,0.08212853060286995,0.0
operating_expenses,Vehicle Expense,1026.1,1011.21,14.89,0.0,98.54887437871554,1.4511256212844754,0.0
operating_expenses,Training,4513.92,4512.18,1.74,0.0,99.96145257337304,0.038547426626967245,0.0
operating_expenses,Audit-Independent,-2361.56,-2299.26,-62.3,0.0,97.36191331153984,2.6380866884601706,-0.0
operating_expenses,Audit-IMCOM Int Review,1474.27,1435.38,38.89,0.0,97.36208428578212,2.6379157142178844,0.0
operating_expenses,Other Expenses,6922.95,6868.19,54.76,0.0,99.2090077206971,0.7909922793028983,0.0
net_operating_income,Net Operating Income,1087387.93,1088771.76,-1383.83,0.0,100.12726185033156,-0.12726185033155557,0.0
other_income,Interest Revenue,8727.8,8545.18,182.62,0.0,97.90760558216276,2.092394417837256,0.0
net_income,Net Income,1096093.24,1097295.04,-1201.8,0.0,100.10964395693198,-0.10964395693198509,0.0
