category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,6432421.45,3765387.55,1272977.7,1394056.2,58.53763748642433,19.7900232423359,21.672339271239757
revenue,Total Revenue,6432421.45,3765387.55,1272977.7,1394056.2,58.53763748642433,19.7900232423359,21.672339271239757
direct_reimbursement,Gaming NAFI,2601591.35,683980.65,956101.35,961509.35,26.290856555930663,36.75063533709858,36.958508106970754
direct_reimbursement,Total Direct Reimbursement,2601591.35,683980.65,956101.35,961509.35,26.290856555930663,36.75063533709858,36.958508106970754
net_revenue,Net Revenue,3830830.1,3081406.9,316876.35,432546.85,80.4370546216602,8.271741156048657,11.291204222291142
operating_expenses,Compensation & Benefits,817100.06,475807.98,202503.13,138788.95,58.231299114088905,24.783149569221667,16.985551316689413
operating_expenses,Depreciation Expense,396545.92,238543.9,79575.43,78426.59,60.15542916189883,20.067141278366954,19.777429559734216
operating_expenses,Contractor Fees,1794.0,1001.95,458.72,333.33,55.850055741360094,25.569676700111483,18.580267558528426
operating_expenses,Communications,18858.84,15151.33,1926.32,1781.19,80.34073145538113,10.214414036070087,9.444854508548776
operating_expenses,TDY,111917.64,50663.06,49477.62,11776.96,45.26816326720256,44.20895579999721,10.522880932800225
operating_expenses,PCS,14915.75,9374.47,2756.67,2784.61,62.84947119655398,18.481605014833313,18.66892378861271
operating_expenses,IT Expense & Maint,83493.82,40822.41,22262.24,20409.17,48.89273242019589,26.66333867584451,24.443928903959595
operating_expenses,Machine Expense & Maint,77374.9,49319.71,26360.62,1694.57,63.74122615990457,34.06869669621544,2.1900771438799924
operating_expenses,Vehicle Expense,3568.42,2923.01,232.97,412.44,81.9132837502312,6.528659742967475,11.558056506801329
operating_expenses,Audit-Independent,9834.5,5492.66,2514.51,1827.33,55.85093294015964,25.568254613859377,18.580812445980985
operating_expenses,Audit-IMCOM Int Review,980.95,547.85,250.83,182.27,55.84892196340282,25.570110607064578,18.580967429532596
operating_expenses,Other Expenses,25601.59,15092.1,4818.53,5690.96,58.94985428639393,18.82121383867174,22.22893187493433
net_operating_income,Net Operating Income,2268843.71,2176666.47,-76261.24,168438.48,95.93725916008556,-3.3612381348206664,7.4239789747351095
other_income,Interest Revenue,65892.6,40522.81,13717.52,11652.27,61.49827142956872,20.817997772132227,17.68373079829905
net_income,Net Income,2336234.21,2218552.77,-62343.25,180024.69,94.96277216144352,-2.6685359598428273,7.705763798399305
