category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1716407.5,1694957.05,21450.45,0.0,98.75027055055399,1.2497294494460087,0.0
revenue,Total Revenue,1716407.5,1694957.05,21450.45,0.0,98.75027055055399,1.2497294494460087,0.0
direct_reimbursement,Gaming NAFI,358548.25,346248.1,12300.15,0.0,96.56945752768281,3.4305424723171845,0.0
direct_reimbursement,Total Direct Reimbursement,358548.25,346248.1,12300.15,0.0,96.56945752768281,3.4305424723171845,0.0
net_revenue,Net Revenue,1357859.25,1348708.95,9150.3,0.0,99.32612308676322,0.6738769132367731,0.0
operating_expenses,Compensation & Benefits,170167.29,167148.98,3018.31,0.0,98.22626898506758,1.7737310149324232,0.0
operating_expenses,Depreciation Expense,95366.6,94036.89,1329.71,0.0,98.60568584808517,1.3943141519148212,0.0
operating_expenses,Contractor Fees,3207.1,3102.34,104.76,0.0,96.73349755230582,3.2665024476941786,0.0
operating_expenses,Communications,5046.3,5030.02,16.28,0.0,99.6773873927432,0.322612607256802,0.0
operating_expenses,TDY,4510.77,4432.23,78.54,0.0,98.25883385763404,1.7411661423659373,0.0
operating_expenses,PCS,4052.86,4010.98,41.88,0.0,98.96665564564283,1.03334435435717,0.0
operating_expenses,IT Expense & Maint,5116.26,4929.87,186.39,0.0,96.35690914847956,3.643090851520446,0.0
operating_expenses,Machine Expense & Maint,65712.7,65712.47,23.0,0.0,99.99964999155415,0.035000844585597615,0.0
operating_expenses,Vehicle Expense,489.32,486.55,2.77,0.0,99.43390828087959,0.566091719120412,0.0
operating_expenses,Training,391.63,378.84,12.79,0.0,96.73416234711334,3.265837652886653,0.0
operating_expenses,Audit-Independent,2122.62,2053.29,69.33,0.0,96.73375356870282,3.2662464312971706,0.0
operating_expenses,Audit-IMCOM Int Review,308.2,298.13,10.07,0.0,96.73264114211551,3.2673588578844908,0.0
operating_expenses,Other Expenses,6453.34,6404.03,49.31,0.0,99.23589954969054,0.7641004503094522,0.0
net_operating_income,Net Operating Income,994914.26,990684.33,4229.93,0.0,99.57484477104589,0.42515522895410107,0.0
other_income,Interest Revenue,17335.04,17122.4,212.64,0.0,98.77335154692462,1.2266484530753894,0.0
net_income,Net Income,1012249.3,1007806.73,4442.57,0.0,99.5611189852144,0.4388810147855869,0.0
