category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1808650.65,1442368.1,366282.55,0.0,79.74829743930925,20.251702560690756,0.0
revenue,Total Revenue,1808650.65,1442368.1,366282.55,0.0,79.74829743930925,20.251702560690756,0.0
direct_reimbursement,Gaming NAFI,503447.95,263539.05,239908.9,0.0,52.34683148476421,47.653168515235784,0.0
direct_reimbursement,Total Direct Reimbursement,503447.95,263539.05,239908.9,0.0,52.34683148476421,47.653168515235784,0.0
net_revenue,Net Revenue,1305202.7,1178829.05,126373.65,0.0,90.31769931214517,9.682300687854845,0.0
operating_expenses,Compensation & Benefits,318499.19,248559.23,69939.96,0.0,78.04077303932861,21.959226960671394,0.0
operating_expenses,Depreciation Expense,147402.56,122803.02,24599.54,0.0,83.31132105168322,16.688678948316774,0.0
operating_expenses,Contractor Fees,703.62,545.2,158.42,0.0,77.48500611125324,22.514993888746766,0.0
operating_expenses,Communications,8733.77,7881.29,852.48,0.0,90.23926666262106,9.760733337378932,0.0
operating_expenses,TDY,60327.1,38025.61,22301.49,0.0,63.03238511382116,36.96761488617885,0.0
operating_expenses,PCS,3076.79,2477.98,598.81,0.0,80.53783326128855,19.46216673871145,0.0
operating_expenses,IT Expense & Maint,16689.16,12779.92,3909.24,0.0,76.57617279719291,23.42382720280709,0.0
operating_expenses,Machine Expense & Maint,71644.31,46520.53,25123.78,0.0,64.93262340023932,35.06737659976068,0.0
operating_expenses,Vehicle Expense,2059.21,1985.7,73.51,0.0,96.43018439110145,3.5698156088985584,0.0
operating_expenses,Audit-Independent,3857.12,2988.74,868.38,0.0,77.48631102999128,22.51368897000871,0.0
operating_expenses,Audit-IMCOM Int Review,384.7,298.09,86.61,0.0,77.48635300233948,22.513646997660516,0.0
operating_expenses,Other Expenses,9253.69,7150.73,2102.96,0.0,77.27436298384751,22.725637016152476,0.0
net_operating_income,Net Operating Income,662571.48,686813.01,-24241.53,0.0,103.65870411446024,-3.658704114460224,0.0
other_income,Interest Revenue,19794.14,16529.43,3264.71,0.0,83.5066843015155,16.4933156984845,0.0
net_income,Net Income,684079.6,704796.45,-20716.85,0.0,103.02842680880997,-3.028426808809969,0.0
