category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,4264943.1,2371452.8,896696.15,996794.15,55.603386596177565,21.02480921726717,23.37180418655527
revenue,Total Revenue,4264943.1,2371452.8,896696.15,996794.15,55.603386596177565,21.02480921726717,23.37180418655527
direct_reimbursement,Gaming NAFI,2101637.55,544236.95,736803.3,820597.3,25.895852022628734,35.05853328515186,39.04561469221942
direct_reimbursement,Total Direct Reimbursement,2101637.55,544236.95,736803.3,820597.3,25.895852022628734,35.05853328515186,39.04561469221942
net_revenue,Net Revenue,2163305.55,1827215.85,159892.85,176196.85,84.4640670385189,7.391135755187242,8.14479720629386
operating_expenses,Compensation & Benefits,705479.36,407302.73,169251.46,128925.17,57.7341809121106,23.990986780959826,18.274832306929575
operating_expenses,Depreciation Expense,281278.63,170708.21,58225.04,52345.38,60.69007446459761,20.700129263286016,18.60979627211637
operating_expenses,Contractor Fees,2525.0,1395.79,628.94,500.27,55.27881188118812,24.90851485148515,19.812673267326733
operating_expenses,Communications,21183.57,20837.82,-608.26,954.01,98.36783884869264,-2.8713762599977244,4.503537411305082
operating_expenses,TDY,8617.2,2684.26,5625.82,307.12,31.15002553033468,65.28593974841014,3.564034721255164
operating_expenses,PCS,63317.73,48007.2,9939.24,5371.29,75.81952164109484,15.697404186789388,8.483074172115773
operating_expenses,IT Expense & Maint,30317.4,16855.45,7473.33,5988.62,55.59662108228278,24.650299827821645,19.75307908989557
operating_expenses,Machine Expense & Maint,88144.91,47168.02,24098.28,16878.61,53.51190443101025,27.339389194452636,19.14870637453711
operating_expenses,Vehicle Expense,9570.85,7399.4,1284.87,886.58,77.31183750659554,13.424826426075006,9.263336067329444
operating_expenses,Audit-Independent,9251.17,5113.85,2304.41,1832.91,55.27787296093359,24.909389839339237,19.81273719972717
operating_expenses,Audit-IMCOM Int Review,974.88,538.9,242.84,193.14,55.27859839159691,24.90973247989496,19.81166912850812
operating_expenses,Other Expenses,24159.27,13838.09,5373.74,4947.44,57.27859326875356,22.24297340110028,20.47843333014615
net_operating_income,Net Operating Income,918485.58,1085366.13,-123946.86,-42933.69,118.16909852847117,-13.49469852319293,-4.674400005278255
other_income,Interest Revenue,24043.51,14008.51,5122.38,4912.62,58.263165403054714,21.304626487563592,20.4322081093817
net_income,Net Income,938056.89,1095686.55,-119608.59,38021.0,116.80384864504327,-12.750675494745312,4.053165688063972
