category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,5964614.95,3573212.55,1221062.85,1170339.55,59.90684360941019,20.471779993107518,19.621376397482287
revenue,Total Revenue,5964614.95,3573212.55,1221062.85,1170339.55,59.90684360941019,20.471779993107518,19.621376397482287
direct_reimbursement,Gaming NAFI,2465174.0,653397.75,901906.55,909869.7,26.505137162731717,36.585918478776755,36.90894435849153
direct_reimbursement,Total Direct Reimbursement,2465174.0,653397.75,901906.55,909869.7,26.505137162731717,36.585918478776755,36.90894435849153
net_revenue,Net Revenue,3499440.95,2919814.8,319156.3,260469.85,83.4366072100745,9.120208186396173,7.443184603529315
operating_expenses,Compensation & Benefits,741253.22,418727.58,184905.72,137619.92,56.48914145695044,24.94501406685289,18.56584447619668
operating_expenses,Depreciation Expense,271413.59,164803.59,56532.55,50077.45,60.72046355527001,20.828931226325107,18.450605218404867
operating_expenses,Contractor Fees,2100.0,1160.82,523.12,416.06,55.277142857142856,24.910476190476192,19.812380952380952
operating_expenses,Communications,19955.43,16353.09,2572.07,1030.27,81.94807127684044,12.889073299848713,5.162855423310848
operating_expenses,TDY,29859.0,9019.64,18442.88,2396.48,30.20744164238588,61.76656954352122,8.025988814092903
operating_expenses,PCS,-5355.74,-3219.93,-1217.75,-918.06,60.12110371302565,22.73728747101241,17.141608815961938
operating_expenses,IT Expense & Maint,31671.97,17604.98,7843.59,6223.4,55.585364598413044,24.765084079076864,19.649551322510092
operating_expenses,Machine Expense & Maint,399311.01,391148.77,7057.73,1104.51,97.95591912178931,1.7674769348333268,0.27660394337736893
operating_expenses,Vehicle Expense,14981.03,12895.98,1254.33,830.72,86.082065118353,8.372788786885813,5.545146094761175
operating_expenses,Audit-Independent,9251.17,5113.85,2304.41,1832.91,55.27787296093359,24.909389839339237,19.81273719972717
operating_expenses,Audit-IMCOM Int Review,68.33,37.78,17.01,13.54,55.29050197570613,24.89389726328114,19.815600761012732
operating_expenses,Other Expenses,32116.41,16181.21,10602.01,5333.19,50.382997352443816,33.011192720481525,16.605809927074663
net_operating_income,Net Operating Income,1952815.53,1869987.44,28318.63,54509.46,95.75852973680519,1.450143629285865,2.7913266339089384
other_income,Interest Revenue,35068.26,20431.86,7471.18,7165.22,58.263113139916264,21.30467836157254,20.43220849851119
net_income,Net Income,1983928.94,1887157.85,35096.41,61674.68,95.12225019511033,1.7690356389478346,3.108714165941851
