category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1864614.55,1861564.55,3050.0,0.0,99.83642731952295,0.1635726804770455,0.0
revenue,Total Revenue,1864614.55,1861564.55,3050.0,0.0,99.83642731952295,0.1635726804770455,0.0
direct_reimbursement,Gaming NAFI,367496.15,362514.0,4982.15,0.0,98.64429872258526,1.3557012774147428,0.0
direct_reimbursement,Total Direct Reimbursement,367496.15,362514.0,4982.15,0.0,98.64429872258526,1.3557012774147428,0.0
net_revenue,Net Revenue,1497118.4,1499050.55,-1932.15,0.0,100.12905792888527,-0.1290579288852505,0.0
operating_expenses,Compensation & Benefits,193193.03,189985.11,3207.92,0.0,98.33952601706179,1.6604739829382043,0.0
operating_expenses,Depreciation Expense,102068.17,101058.11,1010.06,0.0,99.01040647637751,0.9895935236224966,0.0
operating_expenses,Contractor Fees,401.0,35.0,388.72,12.63,8.728179551122196,96.93765586034914,3.1496259351620948
operating_expenses,Communications,5086.5,5071.63,14.87,0.0,99.7076575248206,0.29234247517939643,0.0
operating_expenses,TDY,5.6,5.42,18.0,0.0,96.78571428571429,321.42857142857144,0.0
operating_expenses,PCS,10554.73,10436.18,118.0,55.0,98.87680689131793,1.1179821748164094,0.5210933865669705
operating_expenses,IT Expense & Maint,7784.35,7516.76,267.59,0.0,96.56246186258326,3.4375381374167393,0.0
operating_expenses,Machine Expense & Maint,8874.53,8874.3,23.0,0.0,99.99740831345433,0.25916865456536853,0.0
operating_expenses,Vehicle Expense,1378.81,1375.75,3.06,0.0,99.77806949470921,0.22193050529079422,0.0
operating_expenses,(Gain)/Loss on Disposals,9384.07,9384.07,0.0,0.0,100.0,0.0,0.0
operating_expenses,Audit-Independent,2200.25,2131.0,69.25,0.0,96.85263038291103,3.1473696170889673,0.0
operating_expenses,Audit-IMCOM Int Review,1125.39,1089.97,35.42,0.0,96.85264663805437,3.1473533619456364,0.0
operating_expenses,Other Expenses,6285.17,6262.75,22.42,0.0,99.64328729374066,0.3567127062593375,0.0
net_operating_income,Net Operating Income,1148776.45,1155470.78,-6694.33,0.0,100.58273565757725,-0.5827356575772423,0.0
other_income,Interest Revenue,17127.03,16702.55,424.48,0.0,97.52157846398354,2.478421536016461,0.0
net_income,Net Income,1165879.93,1172150.52,-6270.59,0.0,100.537841834193,-0.5378418341929946,0.0
