category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,9000383.55,8883094.25,117289.3,0.0,98.69684109184435,1.3031589081556418,0.0
revenue,Total Revenue,9000383.55,8883094.25,117289.3,0.0,98.69684109184435,1.3031589081556418,0.0
direct_reimbursement,Gaming NAFI,1860142.2,1778324.5,81817.7,0.0,95.60153519445987,4.398464805540136,0.0
direct_reimbursement,Total Direct Reimbursement,1860142.2,1778324.5,81817.7,0.0,95.60153519445987,4.398464805540136,0.0
net_revenue,Net Revenue,7140241.35,7104769.75,35471.6,0.0,99.50321567211451,0.49678432788549926,0.0
operating_expenses,Compensation & Benefits,883539.65,868101.92,15437.73,0.0,98.25274055329606,1.7472594467039482,0.0
operating_expenses,Depreciation Expense,485612.73,480283.5,5329.23,0.0,98.90257613304331,1.0974238669567002,0.0
operating_expenses,Contractor Fees,5808.36,5619.6,188.76,0.0,96.75020143379544,3.2497985662045745,0.0
operating_expenses,Communications,26965.62,26876.18,89.44,0.0,99.66831839950278,0.3316816004972257,0.0
operating_expenses,TDY,21309.54,20712.52,597.02,0.0,97.19834402807382,2.8016559719261886,0.0
operating_expenses,PCS,31068.48,30493.24,575.0,24.0,98.14847717043126,1.8507503424692806,0.07724870994654388
operating_expenses,IT Expense & Maint,65102.14,62912.23,2189.91,0.0,96.63619352605,3.3638064739500115,0.0
operating_expenses,Machine Expense & Maint,144318.16,143743.51,574.65,0.0,99.60181726263696,0.3981827373630595,0.0
operating_expenses,Vehicle Expense,3776.47,3762.01,14.46,0.0,99.61710274409701,0.3828972559029994,0.0
operating_expenses,Training,2461.96,2381.54,80.42,0.0,96.73349688865781,3.2665031113421823,0.0
operating_expenses,(Gain)/Loss on Disposals,9384.07,9384.07,0.0,0.0,100.0,0.0,0.0
operating_expenses,Audit-Independent,10768.36,10421.87,346.49,0.0,96.78233268575717,3.217667314242837,0.0
operating_expenses,Audit-IMCOM Int Review,2373.62,2297.68,75.94,0.0,96.80066733512524,3.199332664874748,0.0
operating_expenses,Other Expenses,31062.63,30859.87,202.76,0.0,99.34725424086756,0.6527457591324366,0.0
net_operating_income,Net Operating Income,5416689.56,5406920.01,9769.55,0.0,99.81963983920836,0.1803601607916404,0.0
other_income,Interest Revenue,98993.57,97564.86,1428.71,0.0,98.5567648484644,1.4432351515355997,0.0
net_income,Net Income,5515576.61,5504381.71,11194.9,0.0,99.79703119380659,0.20296880619341084,0.0
