category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1900494.25,1548453.8,352040.45,0.0,81.47637384327787,18.523626156722127,0.0
revenue,Total Revenue,1900494.25,1548453.8,352040.45,0.0,81.47637384327787,18.523626156722127,0.0
direct_reimbursement,Gaming NAFI,519762.55,291713.8,228048.75,0.0,56.12443605257824,43.87556394742176,0.0
direct_reimbursement,Total Direct Reimbursement,519762.55,291713.8,228048.75,0.0,56.12443605257824,43.87556394742176,0.0
net_revenue,Net Revenue,1380731.7,1256740.0,123991.7,0.0,91.0198556316191,8.98014436838091,0.0
operating_expenses,Compensation & Benefits,338412.84,264583.8,73829.04,0.0,78.1837355816641,21.816264418335894,0.0
operating_expenses,Depreciation Expense,129081.0,109906.09,19174.91,0.0,85.14505620501855,14.854943794981445,0.0
operating_expenses,Contractor Fees,3232.77,2497.07,735.7,0.0,77.24242677332444,22.757573226675575,0.0
operating_expenses,Communications,13552.91,12669.83,883.08,0.0,93.48420376140622,6.515796238593778,0.0
operating_expenses,TDY,7678.81,3047.53,4631.28,0.0,39.687529708379294,60.3124702916207,0.0
operating_expenses,IT Expense & Maint,12916.18,9822.52,3093.66,0.0,76.0481814282551,23.951818571744894,0.0
operating_expenses,Machine Expense & Maint,84139.87,4234.48,79905.39,0.0,5.032667628319368,94.96733237168064,0.0
operating_expenses,Vehicle Expense,6294.21,5639.4,654.81,0.0,89.59662928310304,10.403370716896957,0.0
operating_expenses,Training,9127.7,2257.89,6869.81,0.0,24.736680653395705,75.26331934660429,0.0
operating_expenses,(Gain)/Loss on Disposals,63799.02,62518.71,1280.31,0.0,97.99321368886231,2.0067863111376947,0.0
operating_expenses,Audit-Independent,3943.28,3045.89,897.39,0.0,77.24254934977988,22.75745065022012,0.0
operating_expenses,Audit-IMCOM Int Review,288.87,223.13,65.74,0.0,77.242358154187,22.75764184581299,0.0
operating_expenses,Other Expenses,11923.81,9812.51,2111.3,0.0,82.29341125026313,17.706588749736873,0.0
net_operating_income,Net Operating Income,696340.43,766481.15,-70140.72,0.0,110.07276282952579,-10.072762829525782,0.0
other_income,Interest Revenue,19139.47,15450.58,3688.89,0.0,80.72626880472656,19.27373119527343,0.0
net_income,Net Income,720098.96,785655.94,-65556.98,0.0,109.10388483271798,-9.103884832717991,0.0
