category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,14479836.25,14177288.5,302547.75,0.0,97.91055820814272,2.0894417918572805,0.0
revenue,Total Revenue,14479836.25,14177288.5,302547.75,0.0,97.91055820814272,2.0894417918572805,0.0
direct_reimbursement,Gaming NAFI,3047968.96,2839516.86,208452.1,0.0,93.16095069419605,6.839049305803954,0.0
direct_reimbursement,Total Direct Reimbursement,3047968.96,2839516.86,208452.1,0.0,93.16095069419605,6.839049305803954,0.0
net_revenue,Net Revenue,11431867.29,11337771.64,94095.65,0.0,99.17690043443464,0.8230995655653732,0.0
operating_expenses,Compensation & Benefits,1208871.68,1179198.9,29672.78,0.0,97.54541524208756,2.454584757912436,0.0
operating_expenses,Depreciation Expense,614292.93,609122.49,5170.44,0.0,99.15831035203351,0.8416896479664839,0.0
operating_expenses,Contractor Fees,7415.69,7218.6,197.09,0.0,97.34225675560873,2.657743244391284,0.0
operating_expenses,Communications,66620.77,65168.23,1452.54,0.0,97.81968896486785,2.1803110351321364,0.0
operating_expenses,TDY,1483.54,1442.49,41.05,0.0,97.23296978847891,2.7670302115210914,0.0
operating_expenses,PCS,35880.83,35761.03,119.8,0.0,99.6661169766697,0.33388302333028524,0.0
operating_expenses,IT Expense & Maint,121008.82,117443.46,3565.36,0.0,97.05363625560517,2.94636374439483,0.0
operating_expenses,Machine Expense & Maint,472771.34,471791.66,979.68,0.0,99.79277931695266,0.20722068304732683,0.0
operating_expenses,Vehicle Expense,4833.62,4640.19,193.43,0.0,95.99823734592292,4.001762654077068,0.0
operating_expenses,Training,1828.97,1780.21,48.76,0.0,97.33401860063314,2.6659813993668564,0.0
operating_expenses,Audit-Independent,16503.27,16046.35,456.92,0.0,97.23133657753887,2.7686634224611244,0.0
operating_expenses,Audit-IMCOM Int Review,4432.69,4307.64,125.05,0.0,97.17891393262332,2.8210860673766947,0.0
operating_expenses,Other Expenses,50585.55,49467.07,1118.48,0.0,97.7889337963114,2.2110662036886026,0.0
net_operating_income,Net Operating Income,8825337.59,8774383.32,50954.27,0.0,99.42263659060775,0.5773634093922518,0.0
other_income,Interest Revenue,55626.45,54547.36,1079.09,0.0,98.06011348917647,1.9398865108235381,0.0
net_income,Net Income,8880933.82,8828901.29,52032.53,0.0,99.41410969775697,0.5858903022430134,0.0
