category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,8176079.7,7962573.55,213506.15,0.0,97.38864886554371,2.6113511344562848,0.0
revenue,Total Revenue,8176079.7,7962573.55,213506.15,0.0,97.38864886554371,2.6113511344562848,0.0
direct_reimbursement,Gaming NAFI,1786102.31,1639979.36,146122.95,0.0,91.81889250230016,8.181107497699838,0.0
direct_reimbursement,Total Direct Reimbursement,1786102.31,1639979.36,146122.95,0.0,91.81889250230016,8.181107497699838,0.0
net_revenue,Net Revenue,6389977.39,6322594.19,67383.2,0.0,98.94548609662608,1.054513903373921,0.0
operating_expenses,Compensation & Benefits,727751.35,708963.9,18787.45,0.0,97.41842457592143,2.5815754240785678,0.0
operating_expenses,Depreciation Expense,401193.49,397270.1,3923.39,0.0,99.02207037307609,0.9779296269239065,0.0
operating_expenses,Contractor Fees,4152.8,4041.23,111.57,0.0,97.3133789250626,2.6866210749373916,0.0
operating_expenses,Communications,28920.1,28283.89,636.21,0.0,97.8001113412471,2.199888658752909,0.0
operating_expenses,TDY,587.83,570.36,17.47,0.0,97.02805232805403,2.9719476719459705,0.0
operating_expenses,PCS,5169.24,5028.14,141.1,0.0,97.27039177906232,2.729608220937701,0.0
operating_expenses,IT Expense & Maint,95018.96,92308.06,2710.9,0.0,97.14699045327374,2.8530095467262533,0.0
operating_expenses,Machine Expense & Maint,26262.08,25582.96,679.12,0.0,97.41406621257721,2.5859337874227784,0.0
operating_expenses,Vehicle Expense,2511.53,2401.53,110.0,0.0,95.62019963926372,4.379800360736284,0.0
operating_expenses,Training,1309.1,1273.73,35.37,0.0,97.29814376289055,2.7018562371094643,0.0
operating_expenses,Audit-Independent,10342.6,10046.91,295.69,0.0,97.14104770560593,2.8589522943940593,0.0
operating_expenses,Audit-IMCOM Int Review,4074.03,3958.39,115.64,0.0,97.16153292931077,2.838467070689219,0.0
operating_expenses,Other Expenses,31866.6,31095.0,771.6,0.0,97.57865602229295,2.4213439777070667,0.0
net_operating_income,Net Operating Income,5050817.68,5011769.99,39047.69,0.0,99.22690359316238,0.7730964068376351,0.0
other_income,Interest Revenue,34634.24,34008.73,625.51,0.0,98.19395488395301,1.8060451160470101,0.0
net_income,Net Income,5085423.49,5045751.07,39672.42,0.0,99.21987971939777,0.7801202806022355,0.0
