category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1766523.1,1743256.4,23266.7,0.0,98.68290994892735,1.3170900510726409,0.0
revenue,Total Revenue,1766523.1,1743256.4,23266.7,0.0,98.68290994892735,1.3170900510726409,0.0
direct_reimbursement,Gaming NAFI,364612.05,344994.0,19618.05,0.0,94.61947294391395,5.38052705608605,0.0
direct_reimbursement,Total Direct Reimbursement,364612.05,344994.0,19618.05,0.0,94.61947294391395,5.38052705608605,0.0
net_revenue,Net Revenue,1401911.05,1398262.4,3648.65,0.0,99.73973741058677,0.2602625894132156,0.0
operating_expenses,Compensation & Benefits,185016.66,180094.55,4922.11,0.0,97.3396395762414,2.660360423758595,0.0
operating_expenses,Depreciation Expense,81210.78,80341.2,869.58,0.0,98.92923082378965,1.0707691762103506,0.0
operating_expenses,Contractor Fees,581.1,566.54,14.56,0.0,97.49440715883668,2.505592841163311,0.0
operating_expenses,Communications,5693.01,5556.72,136.29,0.0,97.606011582625,2.3939884173749912,0.0
operating_expenses,TDY,86.52,84.35,2.17,0.0,97.49190938511326,2.5080906148867315,0.0
operating_expenses,PCS,2445.65,2384.38,61.27,0.0,97.49473555087604,2.505264449123955,0.0
operating_expenses,IT Expense & Maint,5793.42,5635.54,157.88,0.0,97.27483938675256,2.725160613247443,0.0
operating_expenses,Machine Expense & Maint,471.75,439.63,32.12,0.0,93.19130895601484,6.808691043985162,0.0
operating_expenses,Vehicle Expense,339.7,336.63,3.07,0.0,99.09626140712393,0.9037385928760671,0.0
operating_expenses,Audit-Independent,2134.12,2080.65,53.47,0.0,97.49451764661782,2.5054823533821904,0.0
operating_expenses,Audit-IMCOM Int Review,2017.63,1967.08,50.55,0.0,97.49458523118707,2.505414768812914,0.0
operating_expenses,Other Expenses,33.21,50.21,-17.0,0.0,151.1894007828967,-51.18940078289672,0.0
net_operating_income,Net Operating Income,1116087.5,1118724.92,-2637.42,0.0,100.23630942914421,-0.23630942914422032,0.0
other_income,Interest Revenue,7512.28,7374.66,137.62,0.0,98.1680661530188,1.8319338469812096,0.0
net_income,Net Income,1123599.78,1126099.58,-2499.8,0.0,100.22248135363643,-0.22248135363643454,0.0
