category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,22668895.41,12924853.96,4802639.2,4941402.25,57.01580834105583,21.18603096065015,21.798160698294033
revenue,Total Revenue,22668895.41,12924853.96,4802639.2,4941402.25,57.01580834105583,21.18603096065015,21.798160698294033
direct_reimbursement,Gaming NAFI,10210937.95,2598819.05,3772081.55,3840037.35,25.451325458304247,36.94157743853492,37.60709710316084
direct_reimbursement,Total Direct Reimbursement,10210937.95,2598819.05,3772081.55,3840037.35,25.451325458304247,36.94157743853492,37.60709710316084
net_revenue,Net Revenue,12457957.46,10326034.91,1030557.65,1101364.9,82.88706188919673,8.272284227241213,8.840653883562064
operating_expenses,Compensation & Benefits,3040119.43,1746127.76,731838.93,562152.74,57.43615671046186,24.072703288502055,18.491140001036076
operating_expenses,Depreciation Expense,1556340.92,930878.03,319985.68,305477.21,59.81196137925874,20.56012766148949,19.627910959251786
operating_expenses,Contractor Fees,24986.0,13880.84,6420.22,4684.94,55.554470503481944,25.69526935083647,18.75026014568158
operating_expenses,Communications,69282.5,57254.58,6491.63,5536.29,82.63931007108577,9.369797567928408,7.990892360985819
operating_expenses,TDY,228665.89,75312.11,134994.42,18359.36,32.93543693814587,59.035661156108596,8.028901905745538
operating_expenses,PCS,56705.49,63752.89,-22685.22,15637.82,112.42807354279101,-40.005332816981216,27.577259274190208
operating_expenses,IT Expense & Maint,234169.51,124683.91,61271.45,48214.15,53.245151343571585,26.16542606251343,20.58942259391498
operating_expenses,Machine Expense & Maint,1329710.14,517185.66,438762.73,373761.75,38.894616536503214,32.99687028031538,28.108513183181415
operating_expenses,Vehicle Expense,17992.73,11475.4,1536.21,4981.12,63.777981440281714,8.537948382485592,27.684070177232694
operating_expenses,Training,9742.53,5030.76,2571.47,2140.3,51.63710042463302,26.39427335609949,21.96862621926748
operating_expenses,(Gain)/Loss on Disposals,68821.35,63306.09,5515.26,0.0,91.98612058612625,8.013879413873747,0.0
operating_expenses,Audit-Independent,39338.0,21876.38,10098.42,7363.2,55.61131730133714,25.670903452132798,18.71777924653007
operating_expenses,Audit-IMCOM Int Review,5747.36,3194.69,1476.02,1076.65,55.585347011497454,25.681704295537433,18.73294869296512
operating_expenses,Other Expenses,97611.14,57802.74,19143.38,20665.02,59.21735982184001,19.611880365294372,21.170759812865622
net_operating_income,Net Operating Income,5678724.47,6634273.07,-686862.95,-268685.65,116.82681744902479,-12.09537376973671,-4.731443679288072
other_income,Interest Revenue,238191.83,146483.86,49586.77,42121.2,61.49827221193942,20.817997829732445,17.683729958328126
net_income,Net Income,5919142.56,6782733.03,-636956.98,-226633.49,114.58979001174794,-10.76096704114523,-3.828822970602688
