category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1750531.35,1474787.15,275744.2,0.0,84.24797133738849,15.752028662611497,0.0
revenue,Total Revenue,1750531.35,1474787.15,275744.2,0.0,84.24797133738849,15.752028662611497,0.0
direct_reimbursement,Gaming NAFI,441518.95,273754.0,167764.95,0.0,62.00277473934018,37.997225260659825,0.0
direct_reimbursement,Total Direct Reimbursement,441518.95,273754.0,167764.95,0.0,62.00277473934018,37.997225260659825,0.0
net_revenue,Net Revenue,1309012.4,1201033.15,107979.25,0.0,91.75109036400266,8.248909635997336,0.0
operating_expenses,Compensation & Benefits,303176.58,236524.94,66651.64,0.0,78.01557099166433,21.984429008335667,0.0
operating_expenses,Depreciation Expense,109701.22,88664.22,21037.0,0.0,80.82336732444726,19.176632675552742,0.0
operating_expenses,Contractor Fees,817.94,638.84,179.1,0.0,78.1035283761645,21.896471623835488,0.0
operating_expenses,Communications,11787.34,10058.02,1729.32,0.0,85.32900552626802,14.670994473731986,0.0
operating_expenses,TDY,15852.58,5722.4,10130.18,0.0,36.097594208639855,63.90240579136015,0.0
operating_expenses,PCS,-1804.75,-1409.58,-395.17,0.0,78.10389250588725,21.89610749411276,-0.0
operating_expenses,IT Expense & Maint,12158.4,9745.26,2413.14,0.0,80.15248716936439,19.847512830635612,0.0
operating_expenses,Machine Expense & Maint,393760.51,387823.21,5937.3,0.0,98.49215453322122,1.5078454667787788,0.0
operating_expenses,Vehicle Expense,12389.31,11712.18,677.13,0.0,94.53456245747343,5.4654375425265815,0.0
operating_expenses,Audit-Independent,3603.25,2814.29,788.96,0.0,78.10421147575106,21.895788524248943,0.0
operating_expenses,Audit-IMCOM Int Review,26.62,20.79,5.83,0.0,78.099173553719,21.90082644628099,0.0
operating_expenses,Other Expenses,15299.11,8618.95,6680.16,0.0,56.33628361388342,43.663716386116576,0.0
net_operating_income,Net Operating Income,432244.29,440099.63,-7855.34,0.0,101.81733806130788,-1.8173380613078778,0.0
other_income,Interest Revenue,9205.41,7591.4,1614.01,0.0,82.46672337245164,17.533276627548368,0.0
net_income,Net Income,437494.85,444429.58,-6934.73,0.0,101.58509980174624,-1.5850998017462377,0.0
