category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,51800820.17,30283966.62,9687868.15,11828985.4,58.46233036583984,18.702152047412262,22.835517586747894
revenue,Total Revenue,51800820.17,30283966.62,9687868.15,11828985.4,58.46233036583984,18.702152047412262,22.835517586747894
direct_reimbursement,Gaming NAFI,23359218.86,6070523.5,7800903.71,9487791.65,25.98769905955665,33.395396296227005,40.61690464421635
direct_reimbursement,Total Direct Reimbursement,23359218.86,6070523.5,7800903.71,9487791.65,25.98769905955665,33.395396296227005,40.61690464421635
net_revenue,Net Revenue,28441601.31,24213443.12,1886964.44,2341193.75,85.1338954374788,6.634522506074747,8.231582056446456
operating_expenses,Compensation & Benefits,8011212.33,4727546.05,1826460.29,1457205.99,59.01161840757253,22.79880016611668,18.18958142631079
operating_expenses,Depreciation Expense,3995546.02,2398403.12,832275.19,764867.71,60.026917672693955,20.830073933174216,19.143008394131822
operating_expenses,Contractor Fees,20416.0,11577.2,4792.7,4046.1,56.70650470219436,23.47521551724138,19.818279780564264
operating_expenses,Communications,239784.41,191231.35,25879.81,22673.25,79.75136915698565,10.79294938315631,9.455681459858045
operating_expenses,TDY,90856.78,63330.47,24869.01,2657.3,69.70362586039259,27.371661201288443,2.924712938318968
operating_expenses,PCS,36460.95,-17885.07,49907.71,4438.31,-49.05267141969697,136.87989479155095,12.172776628146005
operating_expenses,IT Expense & Maint,359037.07,198626.56,92284.33,68126.18,55.322020091128756,25.70328740706357,18.97469250180768
operating_expenses,Machine Expense & Maint,737371.89,444782.08,141575.85,151013.96,60.31991265628528,19.200060636973834,20.48002670674088
operating_expenses,Vehicle Expense,59681.44,41895.01,5501.94,12284.49,70.19771976011303,9.218845925969614,20.583434313917355
operating_expenses,Training,2064.0,1302.43,323.35,438.22,63.10222868217055,15.666182170542637,21.231589147286822
operating_expenses,(Gain)/Loss on Disposals,-27.42,1196.22,42.34,-1265.98,-4362.582056892778,-154.41283734500365,4616.994894237782
operating_expenses,Audit-Independent,81762.86,46914.44,19204.47,15643.95,57.37866801626068,23.488011549498147,19.13332043424117
operating_expenses,Audit-IMCOM Int Review,19031.92,10866.43,4477.37,3688.12,57.095815871441246,23.52558228491923,19.37860184363953
operating_expenses,Other Expenses,302180.05,176116.83,61530.03,64533.19,58.28208381062879,20.362042431325296,21.35587375804591
net_operating_income,Net Operating Income,14486223.01,15917540.0,-1202159.95,-229157.04,109.88053952373885,-8.29864312574876,-1.581896397990079
other_income,Interest Revenue,251796.65,154137.18,44609.84,53049.63,61.21494467857297,17.71661378338433,21.068441538042702
net_income,Net Income,14748405.17,16080936.76,-1156238.52,-176293.07,109.0350893851935,-7.8397528863115715,-1.195336498881933
