category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,1711927.35,1670827.4,41099.95,0.0,97.59920010624282,2.4007998937571733,0.0
revenue,Total Revenue,1711927.35,1670827.4,41099.95,0.0,97.59920010624282,2.4007998937571733,0.0
direct_reimbursement,Gaming NAFI,389768.5,360998.5,28770.0,0.0,92.61869545640553,7.381304543594466,0.0
direct_reimbursement,Total Direct Reimbursement,389768.5,360998.5,28770.0,0.0,92.61869545640553,7.381304543594466,0.0
net_revenue,Net Revenue,1322158.85,1309828.9,12329.95,0.0,99.06743807674849,0.9325619232515064,0.0
operating_expenses,Compensation & Benefits,144952.44,142752.35,2200.09,0.0,98.48219871290198,1.5178012870980302,0.0
operating_expenses,Depreciation Expense,61985.52,61585.52,400.0,0.0,99.3546879981002,0.6453120018997986,0.0
operating_expenses,Contractor Fees,742.66,723.07,19.59,0.0,97.36218457975386,2.6378154202461426,0.0
operating_expenses,Communications,4383.11,4370.32,12.79,0.0,99.70819806028139,0.29180193971860163,0.0
operating_expenses,TDY,2821.16,2746.74,74.42,0.0,97.36207801046378,2.637921989536219,0.0
operating_expenses,PCS,1951.89,1942.17,9.72,0.0,99.50202111799334,0.49797888200667045,0.0
operating_expenses,IT Expense & Maint,6043.4,5872.01,171.39,0.0,97.16401363470895,2.8359863652910615,0.0
operating_expenses,Machine Expense & Maint,1164.66,1164.47,19.0,0.0,99.98368622602304,1.6313773976954646,0.0
operating_expenses,Vehicle Expense,571.7,568.51,3.19,0.0,99.44201504285463,0.5579849571453559,0.0
operating_expenses,Audit-Independent,2164.09,2107.0,57.09,0.0,97.36193966055015,2.6380603394498383,0.0
operating_expenses,Audit-IMCOM Int Review,953.64,928.48,25.16,0.0,97.36168784866408,2.638312151335934,0.0
operating_expenses,Other Expenses,4241.16,4158.69,82.47,0.0,98.0554848201907,1.9445151798092974,0.0
net_operating_income,Net Operating Income,1090183.42,1080909.57,9273.85,0.0,99.14933121987859,0.8506687801214222,0.0
other_income,Interest Revenue,15491.65,15254.26,237.39,0.0,98.46762610825832,1.5323738917416803,0.0
net_income,Net Income,1104396.25,1094918.75,9477.5,0.0,99.1418388101191,0.8581611898808964,0.0
