category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,23880226.26,13549433.75,5296685.81,5034106.7,56.73913472375952,22.1802161852716,21.080649090968873
revenue,Total Revenue,23880226.26,13549433.75,5296685.81,5034106.7,56.73913472375952,22.1802161852716,21.080649090968873
direct_reimbursement,Gaming NAFI,11160373.96,2802743.06,4287251.25,4070379.65,25.11334360340735,38.41494259391286,36.47171380267978
direct_reimbursement,Total Direct Reimbursement,11160373.96,2802743.06,4287251.25,4070379.65,25.11334360340735,38.41494259391286,36.47171380267978
net_revenue,Net Revenue,12719852.3,10746690.69,1009434.56,963727.05,84.48754306683261,7.935898438065983,7.576558495101393
operating_expenses,Compensation & Benefits,3511981.56,2053645.37,809520.76,648815.43,58.475402985885836,23.05025656228104,18.474340451833125
operating_expenses,Depreciation Expense,1603926.37,950269.8,345369.46,308287.11,59.24647276670187,21.532750284540807,19.220776948757315
operating_expenses,Contractor Fees,18426.22,10329.09,4335.43,3761.7,56.056478214196936,23.528591322582713,20.414930463220344
operating_expenses,Communications,90084.25,75312.34,7757.33,7014.58,83.6021169072285,8.611194520684803,7.7866885720866845
operating_expenses,TDY,43901.22,32186.45,11161.84,552.93,73.31561628583442,25.42489707575325,1.2594866384123264
operating_expenses,PCS,49703.75,34088.56,10431.73,5183.46,68.58347710182832,20.987812790785405,10.428710107386262
operating_expenses,IT Expense & Maint,409814.34,233081.3,95507.98,81225.06,56.87485215866287,23.30518253704836,19.819965304288765
operating_expenses,Machine Expense & Maint,127838.29,67221.76,37157.71,23458.82,52.58343177149819,29.066181970988502,18.3503862575133
operating_expenses,Vehicle Expense,25107.35,14092.03,6708.26,4307.06,56.12711018884908,26.718311570117915,17.154578241033004
operating_expenses,Training,5812.75,3257.85,1366.6,1188.3,56.04662165068169,23.510386650036555,20.44299169928175
operating_expenses,(Gain)/Loss on Disposals,449.42,449.42,0.0,0.0,100.0,0.0,0.0
operating_expenses,Audit-Independent,46255.81,25878.79,10789.13,9587.89,55.94711237355913,23.324918534558144,20.727969091882727
operating_expenses,Audit-IMCOM Int Review,18203.5,10186.69,4250.28,3766.53,55.96006262531931,23.34869667921004,20.691240695470654
operating_expenses,Other Expenses,131175.33,76027.76,27918.51,27229.06,57.95888601919279,21.28335411849164,20.757759862315577
net_operating_income,Net Operating Income,6637172.14,7160663.48,-362840.46,-160650.88,107.88726477116806,-5.466792970658134,-2.4204718005099086
other_income,Interest Revenue,98518.78,57066.93,20448.82,21003.03,57.92492558271631,20.756265962692595,21.318808454591093
net_income,Net Income,6732413.99,7214974.38,-342886.62,-139673.77,107.16771711776447,-5.093070932793306,-2.074646184971165
